CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
4;CH;81598;E;3;0;;1.85031;0.579250;0.11344;LARANJA;408;;1
4;CH;84227;C;19;0;;3.01735;0.529300;0.14877;BRANCA;437;;0
4;CH;87843;E;3;0;;2.43463;0.456500;0.07845;VERDE;412;;1
4;CH;96575;E;3;0;;1.59347;0.798930;0.02275;BRANCA;397;;0
4;CH;97554;E;24;0;;1.73767;0.289520;0.13472;ROSA;438;;0
4;CN;17983;A;24;0;;2.70478;1.410410;0.14995;ROSA;394;;0
4;CN;18231;A;14;0;;2.77928;1.672120;0.20189;CINZA;393;;0
4;CN;18373;B;20;0;;0.76288;0.242470;0.21882;AZUL;433;;0
4;CN;26210;D;23;0;;4.85658;1.656990;0.12148;CINZA;432;;0
4;CN;39468;E;11;0;;2.64723;0.454660;0.18303;AMARELA;431;;0
4;CN;42006;B;30;0;;2.12666;0.697370;0.13978;AMARELA;392;;0
4;CN;42006;B;30;0;;2.12666;0.697370;0.13978;LARANJA;407;;1
4;CN;47592;E;12;0;;1.96091;0.618320;0.19121;ROSA;434;;0
4;CN;81944;B;11;0;;4.31390;0.819020;0.15681;AZUL;391;;0
4;CN;96506;C;4;0;;2.56312;-0.037530;0.15712;VERDE;411;;1
4;LC;7463;C;5;0;;4.13584;0.876710;0.08482;AMARELA;400;0;0
4;LC;7463;C;5;0;;4.13584;0.876710;0.08482;ROSA;401;0;0
4;LC;18292;B;5;0;;3.76641;1.020640;0.26396;AMARELA;440;0;0
4;LC;23448;A;7;0;;2.29600;-0.141770;0.18738;BRANCA;441;0;0
4;LC;37046;B;7;0;;2.24940;-0.294380;0.18984;VERDE;413;0;1
4;LC;37683;C;6;0;;3.23952;0.205850;0.20042;AZUL;439;0;0
4;LC;42335;B;7;0;;3.56712;0.321620;0.20155;ROSA;442;0;0
4;LC;54099;D;7;0;;3.09698;0.503240;0.23815;AZUL;399;0;0
4;LC;54099;D;7;0;;3.09698;0.503240;0.23815;BRANCA;402;0;0
4;LC;54099;D;7;0;;3.09698;0.503240;0.23815;LARANJA;409;0;1
4;MT;9189;D;16;0;;1.61681;2.445930;0.11192;CINZA;406;;0
4;MT;12873;E;19;0;;3.91771;2.931450;0.13952;AZUL;445;;0
4;MT;26050;C;26;0;;1.42986;2.732440;0.18228;CINZA;444;;0
4;MT;31092;A;10;0;;3.25297;2.417860;0.28081;AMARELA;443;;0
4;MT;40005;B;3;0;;2.16313;2.046050;0.18365;ROSA;405;;0
4;MT;40236;C;9;0;;2.13251;2.695240;0.29025;VERDE;414;;1
4;MT;44588;E;29;0;;1.70171;2.430320;0.16463;ROSA;446;;0
4;MT;45300;C;13;0;;0.92225;3.247300;0.18467;AMARELA;404;;0
4;MT;45300;C;13;0;;0.92225;3.247300;0.18467;LARANJA;410;;1
4;MT;68172;C;20;0;;2.27998;1.441460;0.30754;AZUL;403;;0
5;CH;8172;C;13;0;;2.46290;0.763070;0.17672;AZUL;395;;0
5;CH;8172;C;13;0;;2.46290;0.763070;0.17672;LARANJA;408;;1
5;CH;25520;B;6;0;;0.75649;1.283400;0.26741;AMARELA;436;;0
5;CH;35526;A;25;0;;1.98889;0.352290;0.24414;ROSA;438;;0
5;CH;66214;B;11;0;;1.15442;1.881170;0.10267;BRANCA;397;;0
5;CH;76958;C;18;0;;1.67166;1.053110;0.16373;AZUL;435;;0
5;CH;78972;A;3;0;;1.14335;0.191970;0.19121;BRANCA;437;;0
5;CH;79027;E;27;0;;3.05195;1.309610;0.19394;AMARELA;396;;0
5;CH;84226;E;26;0;;3.15884;0.924590;0.09500;ROSA;398;;0
5;CH;97893;C;25;0;;2.36269;0.375410;0.16948;VERDE;412;;1
5;CN;11793;C;5;0;;2.16303;1.269720;0.22316;CINZA;393;;0
5;CN;36884;E;25;0;;2.07918;1.578220;0.16320;ROSA;434;;0
5;CN;37732;D;16;0;;2.66587;0.384980;0.17627;AZUL;433;;0
5;CN;43722;D;8;0;;4.50872;1.667750;0.12154;AZUL;391;;0
5;CN;48663;E;29;0;;3.57627;1.633990;0.08793;ROSA;394;;0
5;CN;49778;B;8;0;;1.70982;1.048580;0.19430;AMARELA;431;;0
5;CN;60062;B;21;0;;1.78156;2.486220;0.34272;CINZA;432;;0
5;CN;60582;E;25;0;;1.45789;2.607830;0.11336;AMARELA;392;;0
5;CN;60582;E;25;0;;1.45789;2.607830;0.11336;LARANJA;407;;1
5;CN;84268;C;19;0;;2.19804;0.872150;0.22897;VERDE;411;;1
5;LC;18212;E;7;0;;2.83695;0.715510;0.20157;AZUL;399;0;0
5;LC;18212;E;7;0;;2.83695;0.715510;0.20157;BRANCA;402;0;0
5;LC;18212;E;7;0;;2.83695;0.715510;0.20157;LARANJA;409;0;1
5;LC;18292;B;5;0;;3.76641;1.020640;0.26396;BRANCA;441;0;0
5;LC;23448;A;7;0;;2.29600;-0.141770;0.18738;ROSA;442;0;0
5;LC;37043;D;6;0;;3.20601;0.686770;0.15385;AMARELA;400;0;0
5;LC;37043;D;6;0;;3.20601;0.686770;0.15385;ROSA;401;0;0
5;LC;42335;B;7;0;;3.56712;0.321620;0.20155;AZUL;439;0;0
5;LC;64089;A;6;0;;2.87437;0.428120;0.19261;AMARELA;440;0;0
5;LC;89070;D;6;0;;3.28974;-0.018970;0.21389;VERDE;413;0;1
5;MT;8363;C;2;0;;1.66200;2.184000;0.18000;ROSA;446;;0
5;MT;15866;D;28;0;;2.00022;1.339190;0.09102;AMARELA;443;;0
5;MT;27831;B;12;0;;1.54351;1.295780;0.17641;CINZA;444;;0
5;MT;30605;D;20;0;;1.60132;1.030940;0.13719;AZUL;445;;0
5;MT;42021;B;7;0;;0.77502;0.278220;0.19846;VERDE;414;;1
5;MT;43906;C;12;0;;1.91773;3.705120;0.08701;AZUL;403;;0
5;MT;68172;C;20;0;;2.27998;1.441460;0.30754;CINZA;406;;0
5;MT;87141;A;19;0;;0.80131;4.143160;0.11810;ROSA;405;;0
5;MT;95803;E;5;0;;2.03148;1.762140;0.19951;AMARELA;404;;0
5;MT;95803;E;5;0;;2.03148;1.762140;0.19951;LARANJA;410;;1
6;CH;31752;A;11;0;;0.79125;0.427500;0.23451;AMARELA;436;;0
6;CH;44604;C;5;0;;3.43894;0.978310;0.10855;BRANCA;397;;0
6;CH;49683;A;2;0;;2.04543;0.741390;0.20814;AZUL;395;;0
6;CH;49683;A;2;0;;2.04543;0.741390;0.20814;LARANJA;408;;1
6;CH;63352;A;13;0;;1.19524;1.070410;0.21410;ROSA;438;;0
6;CH;78146;E;8;0;;4.15431;0.996790;0.17249;AMARELA;396;;0
6;CH;81738;E;26;0;;1.84099;0.744160;0.16928;BRANCA;437;;0
6;CH;82270;C;8;0;;3.08191;1.068240;0.08004;AZUL;435;;0
6;CH;83848;A;28;0;;0.67598;0.551900;0.00798;ROSA;398;;0
6;CH;90106;A;4;0;;2.08278;0.712040;0.20509;VERDE;412;;1
6;CN;11590;B;24;0;;2.56093;1.661370;0.12886;AMARELA;392;;0
6;CN;11793;C;5;0;;2.16303;1.269720;0.22316;ROSA;394;;0
6;CN;15945;B;14;0;;3.33562;1.367030;0.16365;AZUL;433;;0
6;CN;18168;D;20;0;;1.14588;1.346300;0.32872;AMARELA;431;;0
6;CN;26559;E;1;0;;4.43423;1.766170;0.08149;ROSA;434;;0
6;CN;33111;B;26;0;;2.77928;1.672120;0.20189;LARANJA;407;;1
6;CN;33127;D;13;0;;3.76221;1.511740;0.05901;CINZA;432;;0
6;CN;60699;D;18;0;;3.57306;1.337590;0.27353;CINZA;393;;0
6;CN;89981;A;9;0;;1.48688;1.610430;0.26684;AZUL;391;;0
6;CN;97540;D;29;0;;1.95775;0.170050;0.19610;VERDE;411;;1
6;LC;23183;E;5;0;;2.49389;0.836390;0.14535;AZUL;399;1;0
6;LC;23183;E;5;0;;2.49389;0.836390;0.14535;LARANJA;409;1;1
6;LC;23581;B;5;0;;1.35286;-0.034690;0.20886;VERDE;413;1;1
6;LC;23968;B;7;0;;1.70743;0.922380;0.20397;BRANCA;441;1;0
6;LC;28184;C;6;0;;2.16165;1.321480;0.22811;ROSA;442;1;0
6;LC;31960;E;8;0;;3.26583;1.572410;0.25069;AZUL;439;1;0
6;LC;60767;E;6;0;;1.86190;1.702390;0.25075;BRANCA;402;1;0
6;LC;86967;D;5;0;;3.40425;-0.479580;0.16629;AMARELA;440;1;0
6;LC;88785;B;8;0;;1.84579;0.381410;0.13359;AMARELA;400;1;0
6;LC;88785;B;8;0;;1.84579;0.381410;0.13359;ROSA;401;1;0
6;MT;9714;A;16;0;;1.29608;2.257300;0.10497;AMARELA;443;;0
6;MT;17030;B;27;0;;1.49747;2.677510;0.10236;VERDE;414;;1
6;MT;23221;A;17;0;;0.76484;2.718540;0.18563;AZUL;445;;0
6;MT;37469;D;13;0;;1.93126;2.392300;0.11964;CINZA;444;;0
6;MT;38563;E;24;0;;1.45491;0.581080;0.32767;AMARELA;404;;0
6;MT;38563;E;24;0;;1.45491;0.581080;0.32767;LARANJA;410;;1
6;MT;40623;E;8;0;;2.11776;1.495370;0.13856;ROSA;446;;0
6;MT;43906;C;12;0;;1.91773;3.705120;0.08701;CINZA;406;;0
6;MT;84945;D;23;0;;0.76406;4.655550;0.13227;ROSA;405;;0
6;MT;96088;E;5;0;;2.74630;2.155920;0.06966;AZUL;403;;0
7;CH;25316;C;1;0;;3.11845;1.144510;0.21842;AMARELA;396;;0
7;CH;38250;D;9;0;;3.00837;0.491690;0.13877;BRANCA;397;;0
7;CH;53963;A;20;0;;2.98890;0.619530;0.19758;AMARELA;436;;0
7;CH;82228;D;19;0;;4.02261;0.967750;0.17554;AZUL;395;;0
7;CH;82228;D;19;0;;4.02261;0.967750;0.17554;LARANJA;408;;1
7;CH;82519;B;29;0;;2.86771;1.136940;0.20452;AZUL;435;;0
7;CH;83639;E;25;0;;2.65599;0.315960;0.13293;BRANCA;437;;0
7;CH;84165;B;18;0;;1.42185;0.790800;0.03124;ROSA;398;;0
7;CH;88255;B;24;0;;2.15927;-0.109760;0.23205;VERDE;412;;1
7;CH;95841;C;26;0;;2.59778;0.656860;0.16406;ROSA;438;;0
7;CN;7217;E;24;0;;2.52540;0.287110;0.20954;VERDE;411;;1
7;CN;23921;A;7;0;;1.96096;0.493140;0.02466;AMARELA;392;;0
7;CN;23921;A;7;0;;1.96096;0.493140;0.02466;LARANJA;407;;1
7;CN;31900;A;15;0;;1.65915;1.046940;0.25758;ROSA;434;;0
7;CN;40150;B;3;0;;2.52396;1.352650;0.14168;AZUL;391;;0
7;CN;43880;E;20;0;;4.27457;0.567650;0.22036;CINZA;393;;0
7;CN;45153;E;19;0;;4.47081;0.659690;0.15893;AZUL;433;;0
7;CN;47592;E;12;0;;1.96091;0.618320;0.19121;AMARELA;431;;0
7;CN;60227;D;10;0;;1.85990;2.257580;0.27091;CINZA;432;;0
7;CN;60699;D;18;0;;3.57306;1.337590;0.27353;ROSA;394;;0
7;LC;9298;C;6;0;;2.25321;1.015380;0.24170;VERDE;413;1;1
7;LC;23183;E;5;0;;2.49389;0.836390;0.14535;ROSA;401;1;0
7;LC;23968;B;7;0;;1.70743;0.922380;0.20397;AMARELA;440;1;0
7;LC;23968;B;7;0;;1.70743;0.922380;0.20397;ROSA;442;1;0
7;LC;33118;D;6;0;;1.94293;0.559520;0.20570;AZUL;399;1;0
7;LC;33118;D;6;0;;1.94293;0.559520;0.20570;BRANCA;402;1;0
7;LC;33118;D;6;0;;1.94293;0.559520;0.20570;LARANJA;409;1;1
7;LC;40428;B;5;0;;3.30891;0.848140;0.13652;AZUL;439;1;0
7;LC;60767;E;6;0;;1.86190;1.702390;0.25075;AMARELA;400;1;0
7;LC;86967;D;5;0;;3.40425;-0.479580;0.16629;BRANCA;441;1;0
7;MT;11758;B;8;0;;2.52165;1.591230;0.16603;ROSA;405;;0
7;MT;15972;D;21;0;;1.26060;2.093940;0.14228;CINZA;444;;0
7;MT;16883;E;3;0;;0.89154;1.164650;0.25916;AZUL;445;;0
7;MT;18126;D;15;0;;2.02097;1.371530;0.18666;AMARELA;443;;0
7;MT;24623;B;27;0;;1.47945;2.640360;0.11049;ROSA;446;;0
7;MT;26682;B;2;0;;1.24310;0.639040;0.17450;VERDE;414;;1
7;MT;45300;C;13;0;;0.92225;3.247300;0.18467;AZUL;403;;0
7;MT;61485;C;28;0;;1.60552;2.687050;0.25409;AMARELA;404;;0
7;MT;61485;C;28;0;;1.60552;2.687050;0.25409;LARANJA;410;;1
7;MT;96088;E;5;0;;2.74630;2.155920;0.06966;CINZA;406;;0
8;CH;40827;B;18;0;;2.87200;0.875650;0.15092;ROSA;438;;0
8;CH;43284;D;23;0;;0.60432;3.259920;0.08798;BRANCA;397;;0
8;CH;45306;B;7;0;;1.33884;2.801170;0.16665;AZUL;395;;0
8;CH;45306;B;7;0;;1.33884;2.801170;0.16665;LARANJA;408;;1
8;CH;54004;D;24;0;;1.70138;0.599010;0.24908;BRANCA;437;;0
8;CH;67329;A;12;0;;0.53807;1.556920;0.03894;AMARELA;396;;0
8;CH;77799;C;29;0;;4.07841;0.723810;0.20354;AZUL;435;;0
8;CH;79165;D;23;0;;3.41247;0.284900;0.13263;AMARELA;436;;0
8;CH;84192;D;17;0;;2.19559;1.626200;0.15363;ROSA;398;;0
8;CH;97019;C;27;0;;2.70600;-0.192510;0.17660;VERDE;412;;1
8;CN;8757;E;19;0;;1.29682;2.032450;0.05236;CINZA;393;;0
8;CN;36884;E;25;0;;2.07918;1.578220;0.16320;AMARELA;431;;0
8;CN;41025;D;16;0;;4.43094;1.164880;0.23983;CINZA;432;;0
8;CN;47418;C;16;0;;0.89534;2.031820;0.06960;AZUL;391;;0
8;CN;48651;A;7;0;;2.34718;1.003910;0.22499;AZUL;433;;0
8;CN;55753;C;1;0;;3.58463;-0.605900;0.18169;ROSA;434;;0
8;CN;61269;C;14;0;;5.00249;0.929510;0.15259;ROSA;394;;0
8;CN;66897;A;15;0;;3.34472;1.924510;0.17733;AMARELA;392;;0
8;CN;66897;A;15;0;;3.34472;1.924510;0.17733;LARANJA;407;;1
8;CN;82170;C;17;0;;3.49337;0.942650;0.18799;VERDE;411;;1
8;LC;23183;E;5;0;;2.49389;0.836390;0.14535;AMARELA;400;1;0
8;LC;23968;B;7;0;;1.70743;0.922380;0.20397;AZUL;439;1;0
8;LC;28184;C;6;0;;2.16165;1.321480;0.22811;AMARELA;440;1;0
8;LC;31960;E;8;0;;3.26583;1.572410;0.25069;BRANCA;441;1;0
8;LC;40428;B;5;0;;3.30891;0.848140;0.13652;ROSA;442;1;0
8;LC;60767;E;6;0;;1.86190;1.702390;0.25075;ROSA;401;1;0
8;LC;84831;E;6;0;;1.67374;0.558340;0.19043;VERDE;413;1;1
8;LC;88785;B;8;0;;1.84579;0.381410;0.13359;AZUL;399;1;0
8;LC;88785;B;8;0;;1.84579;0.381410;0.13359;BRANCA;402;1;0
8;LC;88785;B;8;0;;1.84579;0.381410;0.13359;LARANJA;409;1;1
8;MT;9189;D;16;0;;1.61681;2.445930;0.11192;AMARELA;404;;0
8;MT;9189;D;16;0;;1.61681;2.445930;0.11192;LARANJA;410;;1
8;MT;12873;E;19;0;;3.91771;2.931450;0.13952;AMARELA;443;;0
8;MT;23115;E;11;0;;2.60960;2.150070;0.10438;ROSA;446;;0
8;MT;23384;A;11;0;;2.73592;2.556330;0.10295;AZUL;445;;0
8;MT;27497;D;5;0;;2.51898;1.530580;0.16546;CINZA;444;;0
8;MT;29614;A;19;0;;2.84079;2.183290;0.19574;VERDE;414;;1
8;MT;45300;C;13;0;;0.92225;3.247300;0.18467;CINZA;406;;0
8;MT;82352;B;2;0;;2.43490;1.747790;0.22339;AZUL;403;;0
8;MT;95803;E;5;0;;2.03148;1.762140;0.19951;ROSA;405;;0
9;CH;20109;B;24;0;;3.76399;0.572360;0.22484;ROSA;398;;0
9;CH;24292;A;4;0;;3.69706;0.411330;0.19062;AMARELA;436;;0
9;CH;26740;A;16;0;;1.64622;0.806340;0.21704;AZUL;435;;0
9;CH;53788;C;5;0;;3.18886;0.472390;0.18570;BRANCA;437;;0
9;CH;81598;E;3;0;;1.85031;0.579250;0.11344;BRANCA;397;;0
9;CH;81726;B;30;0;;3.95893;1.080550;0.14882;ROSA;438;;0
9;CH;84226;E;26;0;;3.15884;0.924590;0.09500;AZUL;395;;0
9;CH;84226;E;26;0;;3.15884;0.924590;0.09500;LARANJA;408;;1
9;CH;85893;A;22;0;;2.14996;0.852740;0.23739;VERDE;412;;1
9;CH;96575;E;3;0;;1.59347;0.798930;0.02275;AMARELA;396;;0
9;CN;8568;A;28;0;;2.48746;-0.097850;0.19043;ROSA;434;;0
9;CN;25187;E;2;0;;1.20280;0.680750;0.24022;LARANJA;407;;1
9;CN;26559;E;1;0;;4.43423;1.766170;0.08149;AMARELA;431;;0
9;CN;39468;E;11;0;;2.64723;0.454660;0.18303;AZUL;433;;0
9;CN;48655;A;21;0;;2.90081;1.452950;0.15165;CINZA;393;;0
9;CN;60918;C;14;0;;3.33047;1.129540;0.20831;CINZA;432;;0
9;CN;81780;C;18;0;;1.89955;2.397520;0.20382;ROSA;394;;0
